id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
156,Coping with Brexit,15,0,NA,NA,NA,mii_long
139,healthcare,1,0,NA,NA,NA,mii_long
473,Covid19,48,0,NA,NA,NA,mii_long
418,Covid,48,0,NA,NA,NA,mii_long
180,Covid,48,0,NA,NA,NA,mii_long
66,Coronavirus,48,0,NA,NA,NA,mii_long
165,Economy,26,0,NA,NA,NA,mii_long
76,covid,48,0,NA,NA,NA,mii_long
187,Covid-19,48,0,NA,NA,NA,mii_long
299,Brexit,15,0,NA,NA,NA,mii_long
179,NHS,1,0,NA,NA,NA,mii_long
192,Covid,48,0,NA,NA,NA,mii_long
416,The destruction of the country's economy and morals due to the racism and stupidity of Brexit,15,0,NA,NA,NA,mii_long
334,Cost of living,32,0,NA,NA,NA,mii_long
224,Economic decline due to Brexit,15,0,NA,NA,NA,mii_long
412,Covid,48,0,NA,NA,NA,mii_long
117,Coronavirus,48,0,NA,NA,NA,mii_long
406,Covid 19,48,0,NA,NA,NA,mii_long
301,Covid 19,48,0,NA,NA,NA,mii_long
16,cost of living energy prices,32,0,NA,NA,NA,mii_long
95,Covid,48,0,NA,NA,NA,mii_long
462,costs of living,32,0,NA,NA,NA,mii_long
293,Covid,48,0,NA,NA,NA,mii_long
404,coronoa virus,48,0,NA,NA,NA,mii_long
126,Cost of living,32,0,NA,NA,NA,mii_long
457,Covid,48,0,NA,NA,NA,mii_long
221,Cost of living,32,0,NA,NA,NA,mii_long
254,Economy,26,0,NA,NA,NA,mii_long
52,Cost of Living,32,0,NA,NA,NA,mii_long
73,Cost of living,32,0,NA,NA,NA,mii_long
287,Immigrants,12,0,NA,NA,NA,mii_long
251,the economy,26,0,NA,NA,NA,mii_long
19,COVID,48,0,NA,NA,NA,mii_long
396,covid 19,48,0,NA,NA,NA,mii_long
314,Covid,48,0,NA,NA,NA,mii_long
283,Covid,48,0,NA,NA,NA,mii_long
324,Covid-19,48,0,NA,NA,NA,mii_long
137,Covid,48,0,NA,NA,NA,mii_long
294,Immigration,12,0,NA,NA,NA,mii_long
292,Coronavirus,48,0,NA,NA,NA,mii_long
310,Covid,48,0,NA,NA,NA,mii_long
26,covid 19,48,0,NA,NA,NA,mii_long
426,Lack of choice in medical alternatives within nhs,1,0,NA,NA,NA,mii_long
18,Covid,48,0,NA,NA,NA,mii_long
133,Covid,48,0,NA,NA,NA,mii_long
361,NHS,1,0,NA,NA,NA,mii_long
60,Pandemic,48,0,NA,NA,NA,mii_long
168,covid,48,0,NA,NA,NA,mii_long
335,economy,26,0,NA,NA,NA,mii_long
328,Cost of living,32,0,NA,NA,NA,mii_long
470,Economy,26,0,NA,NA,NA,mii_long
107,Covid,48,0,NA,NA,NA,mii_long
243,eradicating Covid,48,0,NA,NA,NA,mii_long
249,Inflation regarding ability to survive,31,0,NA,NA,NA,mii_long
420,Nhs,1,0,NA,NA,NA,mii_long
62,NHS backlog,1,0,NA,NA,NA,mii_long
273,economy,26,0,NA,NA,NA,mii_long
349,Economy,26,0,NA,NA,NA,mii_long
296,Covid,48,0,NA,NA,NA,mii_long
379,economy,26,0,NA,NA,NA,mii_long
189,Immigration,12,0,NA,NA,NA,mii_long
250,Health,1,0,NA,NA,NA,mii_long
11,Cost of living,32,0,NA,NA,NA,mii_long
464,Inflation,31,0,NA,NA,NA,mii_long
27,COVID-19,48,0,NA,NA,NA,mii_long
70,economy,26,0,NA,NA,NA,mii_long
130,Cost of living,32,0,NA,NA,NA,mii_long
265,covid,48,0,NA,NA,NA,mii_long
285,Covid 19,48,0,NA,NA,NA,mii_long
259,Economy,26,0,NA,NA,NA,mii_long
389,Covid variant,48,0,NA,NA,NA,mii_long
419,Immigration,12,0,NA,NA,NA,mii_long
347,Immigration,12,0,NA,NA,NA,mii_long
447,cost of living,32,0,NA,NA,NA,mii_long
344,Coronavirus,48,0,NA,NA,NA,mii_long
218,Economic fallout from Brexit,15,0,NA,NA,NA,mii_long
402,Cost of living,32,0,NA,NA,NA,mii_long
91,Covid,48,0,NA,NA,NA,mii_long
167,Inflation,31,0,NA,NA,NA,mii_long
407,covid,48,0,NA,NA,NA,mii_long
383,Inflation,31,0,NA,NA,NA,mii_long
474,health - fighting the Corona virus,48,0,NA,NA,NA,mii_long
63,immigraation,12,0,NA,NA,NA,mii_long
49,Corona virus pandemic,48,0,NA,NA,NA,mii_long
378,Cost of living,32,0,NA,NA,NA,mii_long
227,Covid 19,48,0,NA,NA,NA,mii_long
112,COVID,48,0,NA,NA,NA,mii_long
92,Covid,48,0,NA,NA,NA,mii_long
162,Covid,48,0,NA,NA,NA,mii_long
56,Covid,48,0,NA,NA,NA,mii_long
483,Covid,48,0,NA,NA,NA,mii_long
196,Cost of living,32,0,NA,NA,NA,mii_long
82,cost of living,32,0,NA,NA,NA,mii_long
399,The cost of living,32,0,NA,NA,NA,mii_long
219,economy,26,0,NA,NA,NA,mii_long
80,Health crisis,1,0,NA,NA,NA,mii_long
456,Economy,26,0,NA,NA,NA,mii_long
439,Brexit,15,0,NA,NA,NA,mii_long
387,Immigration,12,0,NA,NA,NA,mii_long
365,COVID,48,0,NA,NA,NA,mii_long
312,Covid,48,0,NA,NA,NA,mii_long
388,Covid,48,0,NA,NA,NA,mii_long
41,Covid,48,0,NA,NA,NA,mii_long
276,Covid,48,0,NA,NA,NA,mii_long
31,Brexit,15,0,NA,NA,NA,mii_long
264,Economy,26,0,NA,NA,NA,mii_long
261,Covid,48,0,NA,NA,NA,mii_long
374,cost of living,32,0,NA,NA,NA,mii_long
484,Corona virus,48,0,NA,NA,NA,mii_long
148,Health,1,0,NA,NA,NA,mii_long
90,illegal immigration,12,0,NA,NA,NA,mii_long
255,economy,26,0,NA,NA,NA,mii_long
191,The economy.,26,0,NA,NA,NA,mii_long
55,Covid,48,0,NA,NA,NA,mii_long
358,Economy,26,0,NA,NA,NA,mii_long
119,Covid,48,0,NA,NA,NA,mii_long
463,Covid,48,0,NA,NA,NA,mii_long
281,coronavirus,48,0,NA,NA,NA,mii_long
423,immigration,12,0,NA,NA,NA,mii_long
297,Immigration,12,0,NA,NA,NA,mii_long
400,Cost of living,32,0,NA,NA,NA,mii_long
498,Covid-19,48,0,NA,NA,NA,mii_long
257,Covid 19,48,0,NA,NA,NA,mii_long
14,underfunded nhs,1,0,NA,NA,NA,mii_long
182,covid 19,48,0,NA,NA,NA,mii_long
116,Covid,48,0,NA,NA,NA,mii_long
194,Covid,48,0,NA,NA,NA,mii_long
77,Covid-19,48,0,NA,NA,NA,mii_long
200,Economy,26,0,NA,NA,NA,mii_long
305,Covid,48,0,NA,NA,NA,mii_long
410,Covid,48,0,NA,NA,NA,mii_long
313,covid 19,48,0,NA,NA,NA,mii_long
195,Coronavirus,48,0,NA,NA,NA,mii_long
356,Covid spread,48,0,NA,NA,NA,mii_long
390,economy,26,0,NA,NA,NA,mii_long
124,Covid 19,48,0,NA,NA,NA,mii_long
338,covid,48,0,NA,NA,NA,mii_long
188,Covid,48,0,NA,NA,NA,mii_long
155,health,1,0,NA,NA,NA,mii_long
258,Covid,48,0,NA,NA,NA,mii_long
163,Cost of living,32,0,NA,NA,NA,mii_long
61,Covid 19,48,0,NA,NA,NA,mii_long
146,illegal immigration,12,0,NA,NA,NA,mii_long
54,Brexit,15,0,NA,NA,NA,mii_long
233,the economy,26,0,NA,NA,NA,mii_long
267,Covid_19,48,0,NA,NA,NA,mii_long
151,Covid 19,48,0,NA,NA,NA,mii_long
106,Corona virus,48,0,NA,NA,NA,mii_long
104,Covid,48,0,NA,NA,NA,mii_long
476,Covid,48,0,NA,NA,NA,mii_long
2,COVID 19,48,0,NA,NA,NA,mii_long
108,Immigration,12,0,NA,NA,NA,mii_long
129,Covid,48,0,NA,NA,NA,mii_long
269,the economy,26,0,NA,NA,NA,mii_long
372,The cost of living,32,0,NA,NA,NA,mii_long
127,Covid,48,0,NA,NA,NA,mii_long
323,inflation,31,0,NA,NA,NA,mii_long
240,Illegal immigration,12,0,NA,NA,NA,mii_long
417,Economic fallout from Brexit and CV19,15,0,NA,NA,NA,mii_long
441,Cost of living,32,0,NA,NA,NA,mii_long
65,Economy,26,0,NA,NA,NA,mii_long
491,The economy,26,0,NA,NA,NA,mii_long
326,Economy,26,0,NA,NA,NA,mii_long
211,COVID 19,48,0,NA,NA,NA,mii_long
230,Coronavirus,48,0,NA,NA,NA,mii_long
478,Covid 19,48,0,NA,NA,NA,mii_long
229,Covid,48,0,NA,NA,NA,mii_long
100,the virus,48,0,NA,NA,NA,mii_long
103,Covid,48,0,NA,NA,NA,mii_long
409,COVD19,48,0,NA,NA,NA,mii_long
302,Inflation,31,0,NA,NA,NA,mii_long
147,covid,48,0,NA,NA,NA,mii_long
401,Economy,26,0,NA,NA,NA,mii_long
266,Brexit,15,0,NA,NA,NA,mii_long
436,COVID,48,0,NA,NA,NA,mii_long
83,Covid,48,0,NA,NA,NA,mii_long
319,COVID,48,0,NA,NA,NA,mii_long
29,Immigration,12,0,NA,NA,NA,mii_long
318,Cost of living,32,0,NA,NA,NA,mii_long
50,COVID,48,0,NA,NA,NA,mii_long
459,Economy,26,0,NA,NA,NA,mii_long
202,Coronavirus,48,0,NA,NA,NA,mii_long
289,Economy,26,0,NA,NA,NA,mii_long
368,Covid pandemic,48,0,NA,NA,NA,mii_long
460,Corona,48,0,NA,NA,NA,mii_long
235,The coronavirus pandemic,48,0,NA,NA,NA,mii_long
272,Covid-19,48,0,NA,NA,NA,mii_long
327,covid,48,0,NA,NA,NA,mii_long
89,effects of covid,48,0,NA,NA,NA,mii_long
237,COVID-19,48,0,NA,NA,NA,mii_long
367,Covid,48,0,NA,NA,NA,mii_long
392,Brexit,15,0,NA,NA,NA,mii_long
161,Corona virus,48,0,NA,NA,NA,mii_long
284,NHS,1,0,NA,NA,NA,mii_long
362,covid,48,0,NA,NA,NA,mii_long
320,Covid,48,0,NA,NA,NA,mii_long
94,covid,48,0,NA,NA,NA,mii_long
471,Cost of living,32,0,NA,NA,NA,mii_long
159,Inflation,31,0,NA,NA,NA,mii_long
427,Inflation,31,0,NA,NA,NA,mii_long
42,Cost of Living,32,0,NA,NA,NA,mii_long
373,pandemic,48,0,NA,NA,NA,mii_long
13,Immigration,12,0,NA,NA,NA,mii_long
149,inflation,31,0,NA,NA,NA,mii_long
256,covid,48,0,NA,NA,NA,mii_long
197,economy,26,0,NA,NA,NA,mii_long
333,Inflation,31,0,NA,NA,NA,mii_long
455,economy,26,0,NA,NA,NA,mii_long
363,The economy,26,0,NA,NA,NA,mii_long
300,Economy,26,0,NA,NA,NA,mii_long
492,Covid,48,0,NA,NA,NA,mii_long
253,Covid-19,48,0,NA,NA,NA,mii_long
403,Covid,48,0,NA,NA,NA,mii_long
210,Covid 19,48,0,NA,NA,NA,mii_long
352,Coronavirus,48,0,NA,NA,NA,mii_long
496,Pandemic,48,0,NA,NA,NA,mii_long
84,Covid 19,48,0,NA,NA,NA,mii_long
489,coronavirus,48,0,NA,NA,NA,mii_long
123,Economy,26,0,NA,NA,NA,mii_long
308,Covid,48,0,NA,NA,NA,mii_long
178,Covid,48,0,NA,NA,NA,mii_long
429,Covid,48,0,NA,NA,NA,mii_long
343,cost of living,32,0,NA,NA,NA,mii_long
216,Covid,48,0,NA,NA,NA,mii_long
164,coronavirus,48,0,NA,NA,NA,mii_long
306,Covid 19,48,0,NA,NA,NA,mii_long
274,Covid,48,0,NA,NA,NA,mii_long
430,COVID,48,0,NA,NA,NA,mii_long
144,covid,48,0,NA,NA,NA,mii_long
28,Cost of living,32,0,NA,NA,NA,mii_long
220,Cost of living,32,0,NA,NA,NA,mii_long
497,Economy,26,0,NA,NA,NA,mii_long
393,Covid,48,0,NA,NA,NA,mii_long
357,Covid-19,48,0,NA,NA,NA,mii_long
121,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
85,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
141,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
204,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
167,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
261,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
187,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
467,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
471,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
423,immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
0,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
106,Corona virus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
391,price of energy,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
441,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
247,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
436,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
162,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
358,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
314,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
240,Illegal immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
422,COVID-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
258,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
16,cost of living energy prices,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
362,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
201,brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
35,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
23,underlying health probems that have not been dealt with during the pandemic,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
431,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
55,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
297,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
192,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
480,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
296,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
160,Covid and it's repercussions,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
129,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
203,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
260,environment,40,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
395,immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
259,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
266,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
87,The Environment,40,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
41,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
130,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
264,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
488,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
174,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
194,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
418,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
205,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
366,NHS is a disaster,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
220,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
233,the economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
148,Health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
216,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
276,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
250,Health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
426,Lack of choice in medical alternatives within nhs,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
439,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
77,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
224,Economic decline due to Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
103,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
476,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
66,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
26,covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
10,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
124,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
195,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
401,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
256,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
219,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
29,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
217,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
337,brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
316,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
215,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
479,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
107,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
407,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
50,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
339,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
140,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
318,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
410,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
227,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
163,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
56,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
183,Boris Johnson,5,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
269,the economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
430,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
393,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
342,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
285,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
117,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
155,health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
409,COVD19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
478,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
462,costs of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
76,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
419,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
334,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
369,The Brexit deal,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
365,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
30,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
317,N H S,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
43,Rising living costs,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
133,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
406,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
159,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
402,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
437,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
18,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
364,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
489,coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
420,Nhs,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
350,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052,mii_long
